income,age,educ,hh_size,ethnic,own_house,x
1,2,3,4,1,1,.77034754
2,3,3,4,0,,.18570757
1,1,1,3,1,1,.93746024
1,1,1,4,1,1,.8594982
1,1,1,4,1,0,.65969408
1,1,2,4,1,1,.58679521
7,2,3,2,1,0,.63937771
7,3,5,1,1,,.82145596
2,4,4,1,1,,.85952979
7,3,6,2,1,,.60702342
4,1,2,4,1,1,.92885578
5,3,5,3,1,1,.04268131
1,1,2,4,1,,.87762588
1,2,2,4,1,1,.98886418
7,3,5,2,1,0,.80512697
9,5,6,2,1,1,.69358051
9,5,6,3,1,1,.17518102
1,1,2,4,1,1,.69217253
1,2,5,1,1,0,.53243345
6,4,3,1,1,,.92110837
1,1,1,5,0,1,.53835231
1,1,2,4,0,1,.91855055
9,3,5,4,1,1,.62064916
1,1,2,3,1,1,.27758735
5,3,4,2,1,1,.42156228
1,1,1,3,0,1,.099161074
1,1,1,4,0,1,.19617063
1,1,2,2,1,1,.85959435
8,4,2,4,1,1,.62043929
1,1,2,4,1,1,.27780995
1,1,2,4,1,1,.56421345
9,2,4,4,1,1,.13824299
1,1,2,4,1,1,.14023821
4,6,5,3,1,1,.65819299
4,6,4,3,1,1,.13849762
9,6,6,2,1,1,.9928472
9,7,5,2,1,1,.96311104
8,7,4,2,1,1,.70071077
1,1,1,2,1,1,.45417091
8,4,4,2,1,1,.36019564
9,2,4,2,1,1,.52974534
1,1,2,1,0,1,.16822515
8,3,4,2,0,0,.78401631
8,3,6,2,0,,.51603568
8,3,5,2,1,1,.47541937
1,2,4,,1,,.47811934
6,2,3,4,0,1,.30529743
6,3,4,3,0,1,.86770159
1,1,1,2,0,0,.0065860865
1,1,1,3,0,1,.53939927
9,4,5,5,1,1,.12353595
5,1,1,5,1,1,.43460456
7,1,1,3,1,0,.46262893
1,1,2,2,1,0,.12235312
1,1,1,3,1,1,.71596974
1,1,2,6,0,1,.12550426
1,1,1,3,0,1,.67278075
1,1,2,9,1,1,.084900141
1,1,2,3,1,1,.50908971
9,4,6,2,1,1,.6987496
8,3,4,2,1,1,.91603625
8,3,4,2,1,1,.90562677
8,6,4,1,1,1,.053040922
4,4,4,1,1,0,.99150044
8,5,,4,0,,.1779363
8,4,3,4,0,1,.18721668
8,4,5,2,0,1,.63877881
8,4,5,2,0,1,.59019226
9,2,3,5,1,1,.39993316
9,2,3,4,0,1,.17080745
9,2,3,5,1,1,.14439207
9,2,3,4,1,1,.40458083
9,5,6,3,1,1,.055188246
9,5,4,2,1,1,.84736037
9,3,4,2,1,1,.55619419
1,1,2,5,1,1,.0043260246
9,4,6,2,1,1,.13493232
9,1,2,3,1,1,.64753783
9,4,4,5,0,1,.85679954
6,3,5,2,1,0,.4389576
6,3,5,1,1,0,.96830964
1,1,1,4,1,1,.93177718
1,1,2,4,1,1,.046657577
1,1,1,3,1,1,.98714525
8,6,5,4,1,1,.22573683
8,4,5,,1,,.36737353
8,6,5,2,1,1,.92965978
7,4,6,2,0,0,.026803574
8,3,4,2,1,1,.62102878
8,3,4,2,1,1,.60588109
1,1,2,3,0,,.71606505
2,2,3,3,0,1,.26470792
4,3,3,1,0,0,.053155597
7,5,5,2,1,,.8219353
5,3,4,1,1,0,.57963562
3,2,,1,1,0,.042761564
8,5,3,2,1,1,.65011317
9,7,6,2,1,1,.18845139
9,7,5,2,1,1,.41376513
1,1,2,4,1,1,.96994913
6,5,4,2,0,1,.25019976
1,1,2,4,1,1,.95829308
3,2,,,0,1,.38454467
3,2,3,,0,,.48944661
4,5,6,1,0,0,.68226039
5,4,4,2,0,0,.57864249
5,3,5,2,1,,.35800242
5,2,4,2,1,0,.6970132
2,3,3,2,1,0,.010575678
7,4,4,1,0,0,.50889379
4,2,4,1,0,0,.11378922
6,2,4,2,0,1,.48759314
8,2,3,3,0,1,.46887922
9,5,6,3,1,1,.97774225
9,3,4,2,1,1,.19074619
9,5,4,2,1,1,.91729212
9,4,6,2,1,1,.65707195
1,1,1,2,1,1,.90184355
5,4,4,3,1,1,.57135928
2,2,4,4,1,1,.013446644
6,3,5,2,1,0,.0082690315
2,1,1,4,1,1,.081285208
1,1,1,4,1,1,.72078156
8,5,,4,0,,.90126389
8,4,3,4,0,1,.5650391
8,4,5,2,0,1,.42206693
1,1,2,5,1,1,.69424927
1,1,2,4,1,,.40385428
1,1,2,3,1,1,.13317265
1,1,2,3,0,,.46315747
8,2,4,3,1,,.96823972
1,1,2,3,0,1,.62864816
1,1,1,4,0,,.10467807
5,2,3,1,0,0,.422149
1,1,1,2,1,0,.77991134
9,3,5,2,0,,.68618572
5,2,4,1,1,1,.057812605
9,4,6,4,1,1,.77040088
2,2,3,3,1,0,.85079855
1,2,4,2,0,0,.82348049
7,3,4,1,1,,.90013748
7,4,3,1,1,1,.48364878
8,4,5,3,1,,.89140266
8,5,,1,1,1,.4461925
8,4,5,,1,,.33937386
8,4,5,2,1,1,.51103246
9,6,3,3,1,0,.058066715
9,6,5,2,1,1,.34204608
7,4,5,4,1,1,.42409772
4,6,3,1,1,0,.7104333
6,7,2,3,1,0,.91097128
8,6,3,2,1,1,.30177298
7,6,3,4,1,1,.15931323
7,7,5,1,1,1,.69255602
9,6,6,4,1,1,.11071719
9,6,6,2,1,,.71182376
8,6,5,4,1,1,.33327329
8,7,5,1,1,1,.1065371
6,6,3,2,0,,.93435133
7,6,,2,1,1,.49180713
4,6,3,2,1,1,.19223063
2,5,2,1,0,0,.23792997
4,3,4,2,1,0,.091224551
8,3,3,3,1,1,.84626424
3,2,3,3,1,1,.65445727
7,3,5,2,1,1,.31696877
4,7,3,2,1,1,.33882564
1,2,3,2,0,0,.56034255
7,4,4,2,1,0,.75836194
5,2,3,2,1,0,.21724054
3,2,4,,1,0,.34390214
3,3,4,2,1,1,.35574266
3,3,4,2,0,1,.89049637
6,4,4,2,0,1,.64644653
3,2,3,,0,,.82219905
7,5,4,4,1,1,.43099612
1,1,2,,1,1,.37517792
1,1,2,,1,1,.46392491
2,2,3,,1,,.62795061
1,2,4,,1,,.21390933
1,2,3,,1,,.03514513
5,4,3,1,0,0,.11176541
7,4,3,2,1,0,.064275317
5,4,3,2,0,,.83144903
4,2,3,2,1,0,.43354136
9,4,5,3,1,1,.6526168
7,3,4,2,1,,.42441332
8,6,5,2,1,1,.068021834
6,2,5,2,1,,.49489042
1,1,,6,0,1,.29455951
1,1,,5,0,1,.14738719
1,1,,3,0,1,.86068505
1,1,,4,1,1,.85553139
2,3,4,1,1,,.59393781
8,6,5,2,0,1,.08542712
7,3,5,3,1,1,.11211246
8,4,5,2,1,1,.51248097
8,5,5,2,1,0,.18204816
5,4,3,1,1,0,.7895087
3,4,4,1,1,0,.23442522
1,2,3,,1,0,.92632407
5,4,4,4,1,1,.72846395
4,4,4,1,0,,.21432242
7,5,5,3,1,1,.27621657
7,5,6,4,1,1,.71662813
8,6,5,2,1,0,.024948439
8,6,5,2,1,1,.10937034
8,6,5,4,1,1,.32537094
8,6,5,2,0,1,.60947758
8,3,5,4,1,,.063879117
4,2,5,4,1,0,.67168123
8,7,5,5,1,1,.62984532
7,2,3,4,1,0,.8441295
7,5,5,4,1,1,.0010170154
8,3,5,,1,1,.4208146
8,7,5,2,1,1,.16234967
9,7,5,2,1,1,.56098503
7,7,5,1,1,1,.073966436
8,4,4,2,1,1,.30151027
4,3,4,2,0,0,.68201017
1,1,1,2,0,0,.63509029
4,3,4,,1,0,.6607874
5,3,4,4,0,0,.21365134
1,1,1,3,0,1,.082297198
4,3,6,6,0,0,.16399384
1,2,3,,1,,.22423333
1,3,4,2,1,,.61789566
1,2,3,2,0,0,.039593615
4,2,4,2,1,0,.67149025
3,2,3,2,1,0,.062630542
7,4,4,2,0,1,.46871644
5,4,4,2,0,1,.6174252
3,7,3,1,1,0,.11175359
4,7,3,1,1,,.39007491
6,5,5,3,1,,.91432333
5,5,4,4,1,1,.66606897
6,5,4,5,1,1,.60242057
4,5,5,5,1,,.4905158
1,1,2,4,1,1,.32153073
1,1,2,5,1,1,.67230505
1,1,2,3,1,1,.11296131
1,1,2,3,1,0,.0612166
1,1,2,2,1,0,.83614695
4,3,5,1,1,0,.60053945
1,3,4,2,1,,.71839726
4,3,4,1,0,,.99699134
1,1,,4,1,1,.33838195
2,3,4,1,1,,.63149977
4,3,4,1,0,,.85952818
4,3,3,1,1,0,.65100622
7,2,5,5,1,1,.80528373
1,1,2,3,1,0,.1970437
1,1,1,,0,1,.78382027
1,2,3,1,1,,.48810619
4,5,4,,1,1,.66978323
1,1,1,3,1,,.21233651
8,2,3,5,0,1,.34913322
6,7,4,2,1,1,.025262335
6,7,2,2,1,0,.56465369
6,7,3,2,1,,.16275737
7,7,6,1,1,,.97126329
5,7,3,2,1,1,.76762891
1,2,4,,0,0,.31572139
6,3,4,4,0,1,.75049061
6,3,5,2,1,0,.86599839
5,3,4,3,1,0,.69797462
5,3,4,2,1,0,.33902168
3,3,4,2,1,0,.35334942
1,3,3,4,0,1,.63699764
7,4,5,4,1,1,.92203164
2,2,3,1,1,0,.56010652
1,2,4,4,1,1,.017011773
5,7,4,1,1,0,.68794018
8,6,5,2,0,1,.22456023
6,5,6,2,1,0,.10487581
4,5,4,3,1,1,.34053573
7,4,3,4,0,0,.42381197
2,3,4,1,0,1,.75312722
1,3,5,4,0,0,.95393991
1,3,3,3,0,1,.18960482
2,2,3,2,1,0,.97499216
1,1,1,5,0,,.76734245
1,1,1,6,0,1,.85085624
1,1,1,5,0,,.5112741
3,3,3,,1,0,.29449263
1,1,1,5,1,1,.39841101
1,1,1,3,1,0,.43943796
1,1,1,4,0,1,.43543768
4,2,3,2,1,0,.57174802
7,6,6,2,1,0,.27327695
9,2,4,8,0,1,.51033843
1,2,3,3,0,1,.44183397
4,3,4,1,1,0,.79337454
9,1,1,4,1,,.42483515
7,2,4,3,1,1,.40726909
1,1,1,5,0,1,.49612212
5,6,3,5,0,,.61326939
4,6,2,3,1,,.50598836
1,1,2,8,0,1,.33794743
1,1,2,8,0,1,.39677352
1,1,2,5,0,1,.008131397
9,1,1,5,0,1,.32037821
1,1,1,7,0,0,.94994098
1,2,,4,1,1,.33773908
2,2,3,1,1,,.65764928
1,2,3,1,1,,.17146765
2,2,3,5,0,0,.34765658
5,2,3,2,1,0,.11183061
1,2,3,1,1,1,.64578032
4,2,4,3,0,,.46818602
2,2,4,3,0,0,.039891716
8,3,4,2,1,1,.020173535
7,3,4,4,1,1,.28143457
6,3,4,2,0,,.21364976
4,3,4,5,0,0,.87307161
4,3,4,3,1,1,.5256604
1,3,5,2,0,1,.57338345
8,3,5,2,0,1,.7618171
7,3,6,1,1,,.74178338
3,3,3,5,1,,.97763664
9,3,5,2,1,,.15010576
8,3,5,,1,1,.70457596
6,3,3,1,1,1,.60573673
3,3,4,,1,,.12911864
6,3,5,2,1,0,.77769923
4,3,3,1,1,0,.033194382
6,3,2,4,1,1,.62726718
1,3,3,1,1,1,.65487963
3,3,4,3,0,1,.77254176
4,4,6,1,1,0,.52056795
8,4,4,4,1,1,.42364019
6,4,4,6,0,1,.29541278
4,4,3,1,1,0,.20064278
9,4,6,3,1,1,.041176811
7,4,3,2,1,1,.15936884
7,4,6,3,1,1,.36049315
2,4,4,1,1,1,.20968801
8,4,3,1,1,1,.92256844
1,4,2,3,1,0,.56536716
6,4,6,4,1,1,.13066609
9,4,6,2,1,1,.5379625
8,4,6,4,1,,.06551484
8,4,4,3,0,1,.11663435
9,4,5,3,1,1,.55884707
8,4,4,5,1,1,.98978865
8,5,6,2,1,1,.48258045
6,5,4,1,1,,.16269419
6,5,4,2,1,,.16929305
8,5,5,2,1,1,.96004027
5,5,4,2,1,,.23240843
6,5,4,2,1,1,.08991316
4,5,4,1,1,0,.44138223
6,6,3,7,1,1,.76120919
2,6,4,1,1,0,.36730522
4,6,4,1,1,,.99609286
2,7,5,1,1,,.21440884
1,7,3,2,0,0,.34422666
8,7,6,1,1,,.19015482
7,3,3,,1,1,.22760086
9,5,5,1,1,1,.46920243
2,1,1,5,0,1,.86835909
1,1,2,4,0,1,.19648583
1,1,2,3,1,,.033068065
1,1,2,,1,1,.98005122
1,1,2,1,1,,.20452867
1,1,1,6,1,,.039820269
1,1,2,2,1,0,.45368367
1,1,2,,1,,.34483302
2,1,2,5,0,0,.68788522
1,2,,7,1,1,.3342737
2,2,4,,1,,.21223646
3,2,2,2,0,0,.43739107
3,3,4,2,0,1,.18327712
2,4,4,2,1,0,.29249677
4,4,2,,0,,.28580737
7,5,6,1,1,0,.063432656
8,5,6,2,0,,.81449813
8,5,3,3,1,1,.29718027
7,5,2,2,1,1,.65203923
5,5,5,1,1,0,.69057375
6,6,3,2,1,,.45128474
2,7,3,1,1,0,.23301165
6,7,4,2,1,1,.05230426
1,2,4,4,1,1,.70024717
6,4,6,1,1,0,.66503501
4,4,3,1,1,0,.79057789
9,5,5,2,1,,.18250278
8,5,4,2,1,1,.71199661
9,5,3,5,1,,.78287578
7,5,4,2,0,1,.7418831
6,3,3,7,1,0,.33354604
1,2,4,2,0,0,.698762
9,4,5,3,1,1,.80695683
8,5,4,2,1,1,.69229335
7,3,6,2,1,1,.86679602
8,6,3,2,1,0,.767061
4,5,3,4,0,1,.36111248
6,5,6,1,1,1,.28223395
5,3,3,4,1,1,.38136062
6,2,3,2,1,0,.45003477
1,2,4,4,1,1,.56944263
6,3,6,2,1,0,.24379458
9,5,5,2,1,1,.88595253
9,4,5,2,1,1,.49107987
3,5,3,1,1,,.67445219
8,4,6,1,0,1,.82272661
3,3,4,1,1,,.27472419
8,5,6,2,1,0,.093767218
5,4,6,1,1,,.01097146
9,3,6,2,1,1,.30541945
4,3,4,1,1,0,.91410154
4,3,5,2,0,0,.99959934
1,6,4,3,1,1,.22470315
5,2,5,2,1,0,.53439552
1,5,5,1,1,,.43766844
9,3,6,2,1,1,.62993097
9,4,5,2,1,1,.06757649
6,4,4,1,1,0,.078814633
7,4,4,2,1,1,.29064846
8,4,5,1,1,0,.54598778
4,3,4,1,0,,.11582949
5,6,4,2,1,1,.89603645
5,4,3,3,0,1,.9641608
7,5,5,2,1,,.084410004
9,3,5,2,1,1,.90218711
2,3,4,,1,,.76686364
5,4,3,7,0,0,.083378449
7,4,3,3,1,1,.20684789
9,5,3,2,1,1,.18797627
6,6,5,,1,0,.064628713
7,3,6,2,0,0,.78215551
7,3,6,2,1,0,.12206508
9,4,5,2,1,1,.084493242
9,5,3,3,1,1,.7672202
8,3,4,2,1,1,.3578271
9,4,4,2,1,1,.68350661
5,3,6,,1,0,.81988811
5,3,5,1,1,0,.97803491
2,4,3,2,1,0,.19439815
9,5,3,3,1,1,.50453365
1,2,4,3,1,1,.30720317
2,2,4,6,0,1,.45868114
6,4,6,4,0,0,.40498301
2,2,4,,1,,.82874388
9,5,6,2,1,1,.50738269
5,4,3,,0,,.21345833
9,3,5,3,0,1,.87447596
6,6,5,1,1,1,.70331806
4,3,3,1,1,0,.33412093
8,5,4,3,1,0,.35972273
1,2,3,4,0,0,.18097679
1,2,3,,1,,.4198741
7,7,5,2,1,1,.547912
8,4,6,4,1,1,.10374799
8,6,5,2,1,1,.72429526
9,3,4,3,1,1,.53846407
9,4,5,2,1,1,.52387214
6,7,3,2,1,1,.13883235
4,2,4,4,0,,.19387789
8,5,6,5,1,1,.48019564
8,7,4,1,1,0,.28716636
7,7,4,3,1,1,.91706157
2,7,1,2,1,1,.81883836
1,2,5,5,1,1,.32200959
3,2,3,2,1,0,.61755943
6,3,4,5,1,1,.80427623
1,2,3,3,1,1,.19738181
8,4,4,2,0,1,.29572985
2,2,3,5,0,1,.63573337
2,2,4,1,1,1,.1320664
9,3,6,2,1,,.85918176
3,2,4,2,1,1,.90263098
9,5,6,3,1,1,.98554575
4,2,5,2,1,0,.67690849
2,3,5,2,0,0,.5534296
4,7,3,2,1,1,.29110268
8,3,6,2,1,,.70725876
6,6,3,1,1,1,.3966091
9,5,3,2,1,1,.57714653
8,5,4,2,1,,.41035774
4,2,3,2,1,0,.28786957
1,2,4,4,0,,.12352051
8,5,5,4,1,,.66735017
6,4,6,2,1,1,.86936176
3,4,4,1,1,0,.52401096
1,3,5,1,0,1,.64456689
3,4,4,2,1,1,.16265233
4,2,3,5,0,0,.58483398
2,3,3,1,1,0,.1832934
7,6,5,3,1,1,.87769037
7,4,5,1,1,1,.50175691
6,1,2,5,0,1,.53574508
1,1,2,4,1,1,.46263611
1,1,2,,0,1,.98996258
1,1,2,4,1,0,.75699967
1,1,2,3,1,1,.75368428
8,4,5,2,0,0,.1715377
3,2,3,1,1,,.82888061
4,4,3,2,1,0,.96134531
7,7,3,2,1,,.34277737
1,4,6,1,1,1,.44725594
2,3,2,2,1,,.70793325
3,2,4,1,1,,.75560343
4,5,4,1,0,1,.31350905
6,4,4,2,1,0,.29771364
4,3,3,2,0,1,.3379434
9,4,4,1,0,1,.034914184
6,5,3,1,1,0,.90971762
9,2,2,4,1,1,.10032639
3,3,4,2,0,1,.48845705
1,2,2,3,1,0,.84237963
1,3,3,4,1,1,.021855278
8,5,4,1,1,0,.92234045
9,5,3,3,1,1,.87303478
2,3,5,1,1,0,.36688268
8,2,3,4,1,1,.14978197
5,2,3,2,1,0,.42221147
6,4,4,2,1,1,.58383185
9,5,6,5,1,1,.38216925
9,2,1,2,0,1,.4572323
7,3,5,2,1,1,.86986434
3,7,4,2,1,1,.54585385
2,7,5,1,1,0,.56300229
8,7,4,2,1,1,.069800489
5,7,4,2,1,1,.47072658
8,3,5,7,1,,.060738359
5,4,4,2,1,0,.91365969
5,7,4,3,1,1,.92000222
6,6,6,,1,,.42563874
5,5,4,1,0,1,.16071667
6,6,3,3,1,1,.57950878
2,2,4,,1,,.39800832
1,3,4,3,1,0,.32155573
2,2,4,4,1,,.99478096
5,4,5,2,1,0,.9476738
2,2,3,,0,,.72171628
8,3,3,2,0,1,.35089797
4,4,5,2,0,1,.17434606
7,5,4,1,1,,.71980071
4,7,3,2,1,,.048875682
5,2,3,3,1,0,.12557867
6,3,5,1,0,0,.84252244
3,4,3,1,0,0,.031927936
6,6,4,2,1,1,.55054438
5,2,4,3,1,1,.72274345
1,1,2,3,1,1,.94692683
7,4,6,1,1,1,.3865546
6,4,5,3,0,0,.69132888
6,3,4,3,0,1,.39751744
2,6,4,1,1,0,.039783806
1,3,3,5,0,1,.53114408
1,5,4,1,1,,.13814417
7,6,6,1,1,1,.34445223
6,3,4,2,0,1,.60099322
1,7,4,1,1,1,.55614078
6,5,6,3,1,1,.7398144
7,7,5,2,1,1,.53341657
7,6,4,2,1,1,.11663618
4,4,5,1,1,1,.31988043
6,5,5,3,0,1,.17791483
6,3,2,4,0,1,.072576411
7,3,5,2,1,,.35156563
3,4,4,,1,0,.070309199
8,6,3,2,1,0,.87747872
7,4,4,3,1,0,.81061894
6,5,3,2,0,1,.44177595
8,4,3,4,0,1,.74045956
6,4,6,1,0,0,.20305185
2,6,3,1,1,,.67475218
3,2,3,1,1,0,.49539071
4,4,3,3,0,1,.97657567
3,2,3,3,0,0,.32843149
7,4,5,2,1,,.18190254
7,6,4,2,1,,.80984938
8,6,6,,1,1,.68112564
2,2,3,5,0,1,.82436615
9,4,6,5,1,1,.048336733
4,3,2,4,0,0,.1994272
1,5,4,1,1,0,.50749093
1,2,3,1,1,,.88831335
4,2,4,3,1,0,.8441658
8,5,4,2,1,,.93801695
4,4,4,3,1,1,.18883218
6,3,4,4,1,1,.22060761
1,4,3,3,1,1,.6548214
4,3,4,2,1,0,.37157074
7,4,4,3,1,0,.99237037
2,2,3,1,1,,.43717366
3,4,6,1,1,0,.45120388
4,2,5,1,1,,.45633042
5,3,4,3,1,0,.33579355
4,3,4,3,1,0,.78504485
2,3,3,1,1,,.99300379
4,3,3,1,1,0,.23577097
3,4,4,,1,0,.10273706
3,3,5,1,1,0,.44851565
7,4,3,4,1,1,.97011721
6,3,5,1,1,1,.61908782
7,3,4,6,0,1,.24543294
1,2,3,,1,,.12966684
2,3,4,2,1,0,.49254641
5,3,3,2,0,0,.81268954
6,2,4,2,1,,.46611506
1,2,3,,0,,.84510362
1,2,2,3,1,1,.45903257
6,3,5,2,1,0,.59592432
2,2,3,1,1,,.58816868
2,2,3,2,1,0,.2465888
8,6,4,,0,1,.79740179
6,4,4,2,0,0,.47601882
7,4,4,1,1,1,.92176992
4,3,4,4,0,1,.11489519
9,2,5,2,1,,.24724285
9,3,,2,1,1,.5594396
4,5,6,2,0,1,.73627663
3,3,3,3,0,1,.49625465
1,7,4,1,1,,.34137803
5,2,3,3,0,1,.17466708
3,6,4,,1,,.83917117
8,5,3,4,1,1,.048729062
6,3,3,4,0,0,.37501451
2,3,4,3,0,0,.49090862
7,4,6,2,1,1,.85084212
5,7,3,2,1,0,.26431611
6,3,4,4,1,,.37750345
2,4,3,3,1,0,.454815
4,2,5,3,1,1,.46244702
6,3,4,3,0,1,.36601111
8,4,3,3,1,1,.41953686
6,5,5,2,1,,.78884196
8,4,6,4,1,1,.58414078
7,3,4,2,0,1,.2307265
7,2,3,2,1,1,.13264109
8,6,5,2,1,1,.0049804235
8,7,4,2,1,,.2394871
2,2,3,3,1,1,.94253749
5,2,4,2,1,0,.68981004
9,1,2,5,1,,.5957818
1,2,4,3,1,1,.79902828
1,2,4,5,1,1,.60057431
4,3,6,2,1,1,.54584193
8,7,6,2,1,1,.23843956
1,2,4,5,0,1,.38230258
3,1,2,4,1,0,.085071817
8,3,4,2,1,1,.97466862
1,2,4,3,1,1,.40660986
9,3,4,3,1,1,.93739879
9,4,5,1,1,1,.80801404
6,2,5,1,1,0,.76715988
5,3,5,2,1,0,.21249479
2,3,5,1,1,0,.21348667
6,2,4,2,1,,.53333914
6,7,4,1,1,,.43792593
7,2,4,3,1,1,.061539061
6,7,4,2,1,,.16645193
1,2,2,4,0,1,.64806116
8,7,5,2,1,1,.58107287
2,2,4,1,1,0,.42552167
9,7,4,2,1,1,.14116132
2,2,5,1,1,0,.34436157
5,6,3,2,1,1,.74735409
1,3,1,,0,0,.94001633
9,1,2,4,1,,.38425595
4,7,5,2,1,1,.19459163
4,4,4,4,1,0,.9201594
1,1,2,4,1,1,.75232375
1,1,2,3,1,1,.20190512
9,1,2,4,1,1,.57294869
5,3,4,1,0,1,.17269944
8,2,4,4,1,1,.98616368
9,2,4,4,1,1,.4312197
1,1,2,4,1,1,.5028398
1,1,2,4,1,1,.28457293
3,2,3,2,1,0,.26389807
6,6,3,2,1,1,.41992909
1,2,3,4,1,,.5701592
2,2,4,2,0,1,.49471462
6,3,4,1,1,,.42789096
2,7,6,2,1,1,.6188277
2,2,3,4,1,1,.87550354
1,2,2,3,1,1,.7777589
1,1,2,3,1,,.09927097
2,2,5,1,1,0,.91580504
1,1,2,3,1,1,.91215545
1,2,4,3,1,,.99596572
1,2,4,5,1,1,.77219182
9,3,3,1,1,1,.16165277
2,1,2,3,0,0,.78698325
2,2,3,2,1,0,.82199168
8,7,6,2,1,1,.10565788
1,3,5,1,1,1,.92005169
2,5,4,2,1,,.2614547
8,1,2,6,1,1,.70456922
1,2,4,4,0,1,.68345493
2,3,4,2,1,1,.42005792
7,4,4,2,1,0,.77319276
2,3,4,2,1,0,.23936619
6,2,2,4,0,1,.23276202
1,1,2,4,1,1,.50995272
8,7,4,2,1,1,.61155021
7,6,4,2,1,,.80265284
1,2,3,4,1,1,.31556472
8,7,6,2,1,1,.83234292
2,7,2,2,1,1,.61836892
2,2,3,1,0,0,.12930349
9,1,3,5,1,1,.59637803
8,2,2,3,0,1,.02190713
9,2,2,4,0,1,.61989111
8,6,6,,1,1,.61470437
3,7,4,1,1,1,.10337436
8,6,5,2,1,1,.692074
8,2,4,4,1,1,.015370506
7,4,6,4,1,1,.29241157
5,7,4,2,1,1,.35923821
6,7,4,2,1,1,.042159501
9,5,3,1,1,1,.86535096
1,2,4,,1,0,.46355739
8,3,5,5,1,1,.44903302
4,2,5,3,1,1,.37837884
7,7,5,2,1,1,.76175725
1,2,4,3,1,,.98609889
1,2,3,2,1,1,.028021213
4,5,6,4,1,1,.75516737
4,3,4,2,1,,.98859763
8,4,5,3,0,1,.50725675
1,1,2,4,1,1,.57710254
6,4,3,4,1,1,.55986643
1,2,4,3,0,,.080620065
1,2,6,3,0,0,.45339113
1,2,3,5,1,1,.53588086
1,1,1,4,1,1,.856709
1,1,2,,1,,.18620639
2,4,4,4,1,1,.46183011
1,1,1,4,1,1,.83178598
2,7,5,1,1,1,.076404415
7,5,2,1,1,,.8280974
8,2,3,3,1,1,.62982368
8,6,5,2,0,,.38306755
8,4,6,3,1,,.23984812
4,5,4,2,1,0,.60549748
6,2,4,4,1,1,.50117409
7,4,4,1,1,0,.88002425
6,6,3,2,1,1,.17145227
1,2,4,4,1,1,.015649037
9,3,5,2,1,0,.31248632
8,2,2,2,0,1,.92809713
7,3,4,3,1,0,.16857782
8,5,6,5,1,1,.49059626
8,5,4,3,1,1,.26480019
8,2,4,3,0,1,.84367502
6,3,4,1,0,0,.59755868
7,7,5,3,1,1,.52914423
7,6,6,3,1,1,.14915946
8,5,4,2,1,1,.74885398
6,3,5,2,1,1,.89034343
9,3,3,2,1,1,.8273679
8,5,6,2,1,1,.45485258
4,3,4,1,1,0,.5339722
6,3,6,1,0,0,.94565141
9,3,4,2,1,1,.81896961
4,2,5,2,1,0,.55090123
1,1,1,4,0,1,.50720662
8,5,6,2,1,,.84533274
8,4,4,2,0,1,.63964552
8,4,4,4,1,1,.95895022
1,2,3,1,0,,.47673443
7,6,4,2,1,1,.64112502
8,4,4,1,0,1,.43494862
8,4,5,4,1,1,.87471116
6,4,5,3,1,1,.43838969
9,3,5,1,1,,.18372223
8,3,3,3,1,,.062508702
1,2,2,4,1,1,.026955321
6,6,4,2,1,1,.86200392
8,5,5,6,0,0,.030207157
8,6,3,2,1,1,.87982303
2,3,3,2,1,1,.34482965
9,5,6,4,1,1,.66121733
9,5,6,4,1,1,.71909821
1,2,4,6,1,1,.38081503
6,5,5,3,1,1,.56131995
8,7,4,2,1,1,.97685933
6,3,6,1,1,1,.9700917
9,2,5,2,1,1,.68569076
7,6,6,1,1,,.73265547
7,7,5,2,1,1,.87498611
4,7,4,1,1,0,.39395133
8,3,6,3,1,1,.95054156
2,2,3,4,1,1,.62640518
2,2,4,3,1,0,.056733228
1,4,3,,1,,.53734738
2,2,4,1,1,0,.76786876
9,3,3,2,1,1,.3330332
9,4,4,4,1,1,.7459898
4,2,3,2,1,1,.74821699
3,5,4,2,1,0,.42584586
1,2,2,4,1,1,.36617959
8,5,5,2,1,,.2063664
2,5,4,2,1,1,.87428045
6,4,6,5,1,1,.1934585
9,3,5,2,1,,.36250728
6,4,4,4,1,1,.68884736
1,2,1,4,1,,.55065233
7,6,3,1,1,,.42417237
8,3,6,2,1,0,.84950125
8,4,5,3,0,1,.76312488
5,3,4,1,1,1,.73928148
5,3,5,1,0,0,.92690825
6,6,4,2,1,1,.30085427
9,5,6,2,1,1,.12269284
5,3,6,3,1,,.51231241
8,6,4,2,1,1,.88715971
6,2,6,4,1,1,.11750823
4,2,4,1,1,1,.9745394
1,2,5,1,1,,.35077831
6,4,6,4,1,1,.62222433
8,3,4,3,1,1,.63134241
8,4,5,2,1,,.87782103
8,5,5,3,1,1,.096507698
8,5,4,2,1,1,.75620556
6,5,4,2,1,1,.19173931
9,5,6,4,1,1,.082464136
7,4,4,4,1,1,.46041536
8,3,5,2,1,,.83023894
6,7,4,2,1,1,.17166629
2,3,4,1,1,0,.76143229
3,4,3,,0,1,.033561125
2,2,3,1,1,0,.35821632
8,6,5,2,1,1,.49232331
1,3,,,1,,.20184796
2,3,3,,1,0,.085787117
9,4,6,2,1,1,.82335997
8,7,4,1,1,0,.56345999
8,3,5,4,1,,.44528177
8,4,6,4,1,1,.5140996
